ID,Company-path,Description,Price,Price 2,Currency,Discount percentage,Company,Type,Model,Processor Brand,Processor,RAM,Storage,GPU,Screen,Color,OS
https://barbechli.tn/product/85c1d7d30a01551428ede0fc3d2af124,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,"Écran gaming AIWA 27"" QHD VA / 165 Hz / Noir",689,,,,Tunisianet,Écran gaming,,,,,,,"27""",Noir,
https://barbechli.tn/product/33729823c59bbb203f384d13539786c0,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,"ÉCRAN PLAT INTERACTIF HIKVISION 75"" 4K ANDROID 13 8GB/64GB 2*HDMI/TYPE-C",5599,,,,Tunisianet,,,,,,,,"75""",,
https://barbechli.tn/product/3166efddb5f191b6935b9d3734b4deb0,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,"Écran Tactile Interactif iiyama PROLITE 65"" 4K UHD IPS / 60 Hz / Noir",4999,5500.0,DT,-9.0,Tunisianet,,,,,,,,"65""",Noir,
https://barbechli.tn/product/1cee66c9f327f443edb77d5878bf14d0,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,"Écran Tactile Interactif iiyama PROLITE 86"" 4K UHD IPS / 60 Hz / Noir",8099,,,,Tunisianet,,,,,,,,"86""",Noir,
https://barbechli.tn/product/83fd6333d754c09018481279dbd5eb7f,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,Pc Portable Lenovo V15 G2 IJL / N4500 / 16 Go / 256 Go SSD / Windows 11 Pro / Noir,855,839.0,DT,,Tunisianet,Pc Portable,Lenovo V15 G2 IJL /,N4500,N4500,16 Go,16 Go,,,Noir,Windows 11
https://barbechli.tn/product/fbee7a2851b0c4ad86f17438d779fce5,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,PC Portable Lenovo IdeaPad 1 15AMN7 / AMD Ryzen 3 7320U / 8 Go / 256 Go SSD / Gris / Windows 11,979,,,,Tunisianet,PC Portable,Lenovo IdeaPad 1 15AMN7 /,N7,N7,8 Go,8 Go,,,Gris,Windows 11
https://barbechli.tn/product/298b3eb12a1393e355d2c94fb8d3cec3,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,Pc Portable Asus VivoBook 15 X1504 / i3 13è Gén / 4 Go / Win11 / Bleu Avec SACOCHE Offerte,1059,1039.0,DT,,Tunisianet,Pc Portable,Asus VivoBook 15 X1504 / i3 13è Gén /,n11,i3,4 Go,4 Go,,,Bleu,
https://barbechli.tn/product/669e1b5963c5789705c20dca2a06446b,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,"Pc Portable DELL VOSTRO 3520 / i5-1235U / 32 Go / 512 Go SSD / Windows 11 Pro / Noir Avec Sac à Dos Pour Pc Portable 15.6"" BAG 028 Noir",1645,,,,Tunisianet,Pc Portable,DELL VOSTRO 3520 / i5-1235U /,,i5,32 Go,32 Go,,"6""",Noir,Windows 11
https://barbechli.tn/product/8910eb19592d425dd951d3e628e093a8,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,Pc Portable DELL VOSTRO 3520 / i5-1235U / 32 Go / 512 Go SSD / Windows 11 Pro / Noir,1619,1575.0,DT,,Tunisianet,Pc Portable,DELL VOSTRO 3520 / i5-1235U /,,i5,32 Go,32 Go,,,Noir,Windows 11
https://barbechli.tn/product/e580d4bcf6cf87bd9b88fe668a4bb0ef,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,Pc Portable HP 15-fd0267nk / i5-1334U / 20 Go / 256 Go SSD / Gris,1629,1519.0,DT,,Tunisianet,Pc Portable,HP 15-fd0267nk / i5-1334U /,,i5,20 Go,20 Go,,,Gris,
https://barbechli.tn/product/b15ef622c498840205549c721c3ea335,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,PC PORTABLE HP15-FD0041NK / i5-1334U / 8G 512SSD / Windows 11/ Gold,1649,1699.0,DT,-3.0,Tunisianet,PC PORTABLE,,,i5,,,,,Gold,Windows 11
https://barbechli.tn/product/296aa451e869e53013d8350824d3b1da,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,Pc Portable HP HP 250 G10 / i5-1334U / 8 Go / 512 Go SSD / Noir,1849,1929.0,DT,-4.0,Tunisianet,Pc Portable,HP HP 250 G10 / i5-1334U /,,i5,8 Go,8 Go,,,Noir,
https://barbechli.tn/product/a596224ae2153b33eac6526c42f03e6e,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,Pc Portable ASUS Vivobook 15 X1504VA / U5-120U / 8 Go / 512 Go SSD / Windows 11 / Silver,1899,2049.0,DT,-7.0,Tunisianet,Pc Portable,ASUS Vivobook 15 X1504VA / U5-120U /,,,8 Go,8 Go,,,Silver,Windows 11
https://barbechli.tn/product/016a17fd0e2fcdf64ca66256a1ad464b,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,Pc Portable HP 15-fd0079nk / i5-1334U / MX570 2G / 16 Go / 512 Go SSD / Silver,1924,1999.0,DT,-4.0,Tunisianet,Pc Portable,HP 15-fd0079nk / i5-1334U / MX570 2G /,,i5,16 Go,16 Go,,,Silver,
https://barbechli.tn/product/421186cd13280fe692dfd658676d432d,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,Pc Portable ASUS Vivobook 15 X1504VA / U5-120U / 24 Go / 512 Go SSD / Windows 11 / Silver,1999,2149.0,DT,-7.0,Tunisianet,Pc Portable,ASUS Vivobook 15 X1504VA / U5-120U /,,,24 Go,24 Go,,,Silver,Windows 11
https://barbechli.tn/product/c9ee208b33873e7aec54a80f73ae4e65,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,Pc Portable HP 15-fd0080nk / i5-1334U / MX570 2G / 24 Go / 512 Go SSD / Noir / Windows 11 Pro,2014,,,,Tunisianet,Pc Portable,HP 15-fd0080nk / i5-1334U / MX570 2G /,,i5,24 Go,24 Go,,,Noir,Windows 11
https://barbechli.tn/product/233ecf523da6e08ea508e07a1e929009,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,Pc Portable Lenovo ThinkBook 16 G7 IML / Ultra 7 155H / 24 Go DDR5 / Gris Avec sacoche Lenovo T210 Offerte,2719,2769.0,DT,-2.0,Tunisianet,Pc Portable,Lenovo ThinkBook 16 G7 IML /,Ultra 7,Ultra 7,24 Go,24 Go,,,Gris,
https://barbechli.tn/product/8cbbad091824a23381156c56927a7a25,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,LENOVO V15 IIL / i5 10è Gén / 8 Go / 256 Go SSD - Gris,1729,1849.0,DT,-6.0,Technopro,,,,i5,8 Go,8 Go,,,Gris,
https://barbechli.tn/product/78da8021b25e38df9a9002d706c9fb23,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,Pc Portable Lenovo ThinkPad E16 Gen 2 / Ultra 5 125U / 16 Go DDR5 / Noir Avec Sacoche Offerte,2929,,,,Tunisianet,Pc Portable,Lenovo ThinkPad E16 Gen 2 /,Ultra 5,Ultra 5,16 Go,16 Go,,,Noir,
https://barbechli.tn/product/691f603ace0d4688d99380fa202959d6,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,Pc Portable ACER SWIFT 3 SF314 / intel i5 / 8 GO - Rouge Baie (NX.ACSEF.00D),1499,1749.0,DT,-14.0,Technopro,Pc Portable,ACER SWIFT 3 SF314 /,intel,i5,8 GO,8 GO,,,Rouge,
https://barbechli.tn/product/dd4378f98673bc6e186f17fb29fb0d21,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,Pc Portable MSI Prestige 15 i7 12Gén - 24Go 512Go SSD - Gris (9s7-16s811-033),4990,5099.0,DT,-2.0,Technopro,Pc Portable,MSI Prestige 15 i7 12Gén -,,i7,24Go,24Go,,,Gris,
https://barbechli.tn/product/3a1ab403e5cfacf0e20114ad66e21180,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,"Écran interactif Tactile Hikvision DS-D5C86RB/A 86"" 4K VA / 60 Hz / Android / 8 Go / 128 Go / Noir",9359,,,,Tunisianet,,,,,8 Go,8 Go,,"86""",Noir,
https://barbechli.tn/product/fb7af7df810a4a35ba123ba274cec906,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,Pc Portable HP 15-fd0267nk / i5-1334U / 32 Go / 256 Go SSD / Gris,1715,1605.0,DT,,Tunisianet,Pc Portable,HP 15-fd0267nk / i5-1334U /,,i5,32 Go,32 Go,,,Gris,
https://barbechli.tn/product/a8ef492ba9ae24447bd44ad6da50b45a,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,"Pc Portable HP 15-fd0030nk / 8 Go / Windows 11 / Gris Avec Sac pour Pc Portable 15.6"" Noir",809,829.0,DT,-2.0,Tunisianet,Pc Portable,HP 15-fd0030nk /,,,8 Go,8 Go,,"6""",Gris,Windows 11
https://barbechli.tn/product/966109f792dda3a75e351911cfeea4b1,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,Pc Portable HP 15-fd0093nk / i5-1334U / 8 Go / 512 Go SSD / Gold,1649,1675.0,DT,-2.0,Tunisianet,Pc Portable,HP 15-fd0093nk / i5-1334U /,,i5,8 Go,8 Go,,,Gold,
https://barbechli.tn/product/324390790c260f1d7ea4b4c9761f5dba,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,PC PORTABLE DELL LATITUDE 5450 / ULTRA 5 125U / 8G DDR5 / 512 GO SSD / SILVER,3289,,,,Tunisianet,PC PORTABLE,DELL LATITUDE 5450 /,ULTRA 5,R5,512 GO,512 GO SSD,,,SILVER,
https://barbechli.tn/product/9473c4f20ec45bff01d4a66922137f98,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,Pc Portable Lenovo ThinkPad E16 Gen 2 / Ultra 7 155H / 16 Go DDR5 / Noir Avec Sacoche Offerte,3279,3129.0,DT,,Tunisianet,Pc Portable,Lenovo ThinkPad E16 Gen 2 /,Ultra 7,Ultra 7,16 Go,16 Go,,,Noir,
https://barbechli.tn/product/6d95029c16a526de8d4563fbd08d7d15,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,Pc Portable Asus ExpertBook B1 B1502CVA / i7-1355U / 16 Go / 512 Go SSD / Étoile noire Avec Souris et Sac à Dos,2199,2099.0,DT,,Tunisianet,Pc Portable,Asus ExpertBook B1 B1502CVA / i7-1355U /,,i7,16 Go,16 Go,,,noir,
https://barbechli.tn/product/01222c35c47ad84c8a3cd1e90e5dd54a,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,Pc Portable HP ProBook 460 G11 / Ultra 5 125U / 16 Go DDR5 / 512 Go SSD / Argent,2689,2769.0,DT,-3.0,Tunisianet,Pc Portable,HP ProBook 460 G11 /,Ultra 5,Ultra 5,16 Go,16 Go,,,,
https://barbechli.tn/product/a3cc8043bb68e6f36757fb2f025b81b3,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,Pc Portable Lenovo ThinkBook 16 G7 IML / Ultra 7 155H / 32 Go DDR5 / Gris Avec sacoche Lenovo T210 Offerte,2799,2849.0,DT,-2.0,Tunisianet,Pc Portable,Lenovo ThinkBook 16 G7 IML /,Ultra 7,Ultra 7,32 Go,32 Go,,,Gris,
https://barbechli.tn/product/229f47a5dc3e0c63867b6efede1a55ab,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,PC Portable HP ProBook 450 G10 / i5-1335U / 16 Go / 512 Go SSD,2679,,,,Tunisianet,PC Portable,HP ProBook 450 G10 / i5-1335U /,,i5,16 Go,16 Go,,,,
https://barbechli.tn/product/2a575c78bbe77420a0bbfd06b401491a,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,Pc Portable Asus VivoBook 15 X1504 / i3 13è Gén / 20 Go / Win11 / Bleu,1119,1139.0,DT,-2.0,Tunisianet,Pc Portable,Asus VivoBook 15 X1504 / i3 13è Gén /,n11,i3,20 Go,20 Go,,,Bleu,
https://barbechli.tn/product/e2af2f484169f9c8c8ae5e32e9c2a175,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tech_store.jpg,PC PORTABLE DELL VOSTRO 3520 I3 11È GÉN 4GO 256GO SSD,949,,,,Tech Store,PC PORTABLE,DELL VOSTRO 3520 I3 11È GÉN,,I3,4GO,4GO,,,,
https://barbechli.tn/product/f912a6946c2d572b83a75116ed0cd18a,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tech_store.jpg,PC PORTABLE DELL VOSTRO 3400 I3 11È GÉN 8GO 256 SSD,799,,,,Tech Store,PC PORTABLE,DELL VOSTRO 3400 I3 11È GÉN,,I3,8GO,8GO,,,,
https://barbechli.tn/product/7877e882bb9a148c83a64a2ac804cd8e,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tech_store.jpg,PC PORTABLE ASUS X515JA I3 10GÉN 8GO 512GO SSD SILVER (X515JA-EJ2134W),1419,,,,Tech Store,PC PORTABLE,ASUS X515JA I3 10GÉN,,I3,8GO,8GO,,,SILVER,
https://barbechli.tn/product/15b7b6e98bc223af3abcc0a98421b40e,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tech_store.jpg,PC PORTABLE GAMING MSI KATANA 17 B12V I5 12È GÉN 8GO RTX 4050,3719,,,,Tech Store,PC PORTABLE,GAMING MSI KATANA 17 B12V I5 12È GÉN,,I5,8GO,8GO,RTX 4050,,,
https://barbechli.tn/product/af2af434008bf8c1e24799765f835e81,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tech_store.jpg,PC PORTABLE LENOVO IDEAPAD 5 I5 11È GÉN / 8 GO / 512 GO SSD / BLEU ( 82FG00WBFG ),1759,,,,Tech Store,PC PORTABLE,LENOVO IDEAPAD 5 I5 11È GÉN /,,I5,8 GO,8 GO,,,BLEU,
https://barbechli.tn/product/01bb12d74d53f096bb1351093c0da8b7,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tech_store.jpg,PC PORTABLE LENOVO IDEAPAD GAMING 3 16IAH7 I7-12650H RTX 3050 TI,3299,,,,Tech Store,PC PORTABLE,,,I7,,,RTX 3050,,,
https://barbechli.tn/product/63de0973c190968bd4a44ca6bf4274bb,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tech_store.jpg,PC PORTABLE DELL INSPIRON 15 3511 I511È GÉN 8GO 512GO SSD,1799,,,,Tech Store,PC PORTABLE,DELL INSPIRON 15 3511 I511È GÉN,,I511,8GO,8GO,,,,
https://barbechli.tn/product/dc930909876e7b3d1dba62f2bbe0eb1d,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,Pc Portable HP 470 G9 - I7 12È GÉN - 16 GO - SILVER,3369,,,,Technopro,Pc Portable,HP 470 G9 - I7 12È GÉN -,,I7,16 GO,16 GO,,,SILVER,
https://barbechli.tn/product/1f18b9b775d15181d07999137d41fd01,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,PC Portable HP 15-fd0016nk i7 13è Gén 8Go 512Go SSD - Silver,2499,,,,Technopro,PC Portable,HP 15-fd0016nk i7 13è Gén,,i7,8Go,8Go,,,Silver,
https://barbechli.tn/product/ef64d693a2b0fd61dcbcb27778d69023,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,Ordinateur portable HP EliteBook 650 G9 (6Q879ES-16),3559,,,,Technopro,portable,,,,,,,,,
https://barbechli.tn/product/0bf7c9b3f2023f091d2feab8ba09fb2c,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,Pc Portable HP EliteBook 850 G8 Ryzen 7 - 16Go 512Go SSD - Silver (4L0A8EA),5489,,,,Technopro,Pc Portable,HP EliteBook 850 G8,Ryzen,Ryzen 7,16Go,16Go,,,Silver,
https://barbechli.tn/product/89e57a1dcc8a3a0191470536854613da,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,Pc Portable HP ProBook 450 G9 - i5 12è Gén - 16 Go - Silver,2339,,,,Technopro,Pc Portable,HP ProBook 450 G9 - i5 12è Gén -,,i5,16 Go,16 Go,,,Silver,
https://barbechli.tn/product/e794dd6b59261748ee54a0e98ed5a077,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,PC Portable LENOVO IdeaPad 3 15IAU7 i5 12è Gén 12Go 512Go SSD - Bleu,1539,,,,Technopro,PC Portable,LENOVO IdeaPad 3 15IAU7 i5 12è Gén,,i5,12Go,12Go,,,Bleu,
https://barbechli.tn/product/87807d157bf6bbd49905f935e5bac110,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,PC Portable LENOVO IdeaPad 3 15ALC6 AMD RYZEN 7 8Go 512Go SSD - Gris,1459,,,,Technopro,PC Portable,LENOVO IdeaPad 3 15ALC6,AMD,,8Go,8Go,,,Gris,
https://barbechli.tn/product/bf661d741cdd70e923848388132dce59,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,PC Portable Gamer LENOVO Légion Pro 5 16ARX8 AMD RYZEN 9 16Go RTX 4070,6539,,,,Technopro,PC Portable,Gamer LENOVO Légion Pro 5 16ARX8,AMD,,16Go,16Go,RTX 4070,,,
https://barbechli.tn/product/13bbe9cf85b88c92e862f90ddfc1629f,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,Pc Portable LENOVO THINKPAD X1 CARBON G12 Ultra 7 / 32Go / 1To SSD / Noir / Windows 11 Pro,7399,,,,Technopro,Pc Portable,LENOVO THINKPAD X1 CARBON G12,Ultra 7,Ultra 7,32Go,32Go,,,Noir,Windows 11
https://barbechli.tn/product/edaaa3e21ed61b63623e195f809ff90c,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,PC portable Dell Vostro 3530 / i3-1305U / 8 Go / Noir ( V3530I3 ),1019,1129.0,DT,-10.0,Technopro,PC portable,Dell Vostro 3530 / i3-1305U /,,i3,8 Go,8 Go,,,Noir,
https://barbechli.tn/product/39ff65ce3f0f3009dd29ed33dd7f9e4b,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,PC portable Dell Vostro 3530 / i3-1305U / 16 Go / Noir ( V3530I3-16 ),1185,,,,Technopro,PC portable,Dell Vostro 3530 / i3-1305U /,,i3,16 Go,16 Go,,,Noir,
https://barbechli.tn/product/f479375f8062e8ec1e90907229929254,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,"Apple MacBook AIR M1 13"" 8Go/256 Go - Silver",3559,3599.0,DT,-1.0,Technopro,,,Apple,M1,8Go,8Go,,"13""",Silver,
https://barbechli.tn/product/f91fcb958b8b3171747943878dbbcffd,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,Pc Portable Dell Vostro 3500 i5 11é Gén - 12 Go - 256Go SSD - Noir,1799,1899.0,DT,-5.0,Technopro,Pc Portable,Dell Vostro 3500 i5 11é Gén -,,i5,12 Go,12 Go,,,Noir,
https://barbechli.tn/product/4e901f6352394f5afe584b309db60f5d,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,Pc portable professionnel Asus ExpertBook B1 i5-12ème 16Go (B1500CBA-BQ0757),2089,2099.0,DT,-0.48,Technopro,Pc portable,professionnel Asus ExpertBook B1 i5-12ème,,i5,16Go,16Go,,,,
https://barbechli.tn/product/4f7d0b7055f1a5807df420efa0749c16,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,Pc Portable HP Pavilon X360 2-IN-1 14-EK1001NK I5 13È Gén 8Go 512Go SSD - Bleu,2199,,,,Technopro,Pc Portable,HP Pavilon X360 2-IN-1 14-EK1001NK I5 13È Gén,,I5,8Go,8Go,,,Bleu,
https://barbechli.tn/product/d5a43dc374752e6faa270c18cdc4255c,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,PC Portable ASUS X415EA i7 11é Gén 8Go 512Go SSD - Gris,2195,,,,Technopro,PC Portable,ASUS X415EA i7 11é Gén,,i7,8Go,8Go,,,Gris,
https://barbechli.tn/product/eef21dc7522606ce2b0be9d2fc1b36f5,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,Pc Portable Lenovo Thinkpad E14 GÉN 4 I5 12È Gén 8Go 512Go SSD - Noir,2559,,,,Technopro,Pc Portable,Lenovo Thinkpad E14 GÉN 4 I5 12È Gén,,I5,8Go,8Go,,,Noir,
https://barbechli.tn/product/9c6fdcce14cbb407cdba8aebec04eb07,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,Pc Portable Lenovo ThinkPad E15 Gen 4 i5 12è Gén 8 Go 512 Go SSD - Noir (21E6009BFE),2789,,,,Technopro,Pc Portable,Lenovo ThinkPad E15 Gen 4 i5 12è Gén,,i5,8 Go,8 Go,,,Noir,
https://barbechli.tn/product/2f1ef259e905b979f021fcb5f1d7afff,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,PC Portable LENOVO ThinkPad E16 Gen 1 i7 13è Gén 16Go 512Go SSD - Noir,2939,,,,Technopro,PC Portable,LENOVO ThinkPad E16 Gen 1 i7 13è Gén,,i7,16Go,16Go,,,Noir,
https://barbechli.tn/product/14fca25d64e71017e357411d2294aa2f,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,Pc Portable HP ProBook 450 G10 i7 13ème Gén 8Go 512Go SSD - Silver,2989,,,,Technopro,Pc Portable,HP ProBook 450 G10 i7 13ème Gén,,i7,8Go,8Go,,,Silver,
https://barbechli.tn/product/a8c7b1c581e780b1fb565407bb3ff14b,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,Pc Portable HP ProBook 440 G11 / Ultra 7 155U / 16 Go DDR5 / 512 Go SSD / Argent,3049,,,,Technopro,Pc Portable,HP ProBook 440 G11 /,Ultra 7,Ultra 7,16 Go,16 Go,,,,
https://barbechli.tn/product/077331a51d0073af6dc025c3d0309b9b,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,PC portable MSI Modern 14 C12M-001FR - 16 Go 512 Go SSD - Noir,3469,,,,Technopro,PC portable,MSI Modern 14 C12M-001FR -,,,16 Go,16 Go,,,Noir,
https://barbechli.tn/product/4a8885173fdf2f2ee8e11a6629781af4,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,Pc portable Dell Latitude 5540 / I7 13è Gén / 16 Go,3829,,,,Technopro,Pc portable,Dell Latitude 5540 / I7 13è Gén /,,I7,16 Go,16 Go,,,,
https://barbechli.tn/product/e303aa17bc4cb3121caf6cf712731e8e,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,PC Portable HP ENVY X360 15-EW0002NK TACTILE / I5-1240P / 16 GO / 512 GO SSD / Silver (6D6Y1EA),3949,3899.0,DT,,Technopro,PC Portable,HP ENVY X360 15-EW0002NK TACTILE / I5-1240P /,,I5,16 GO,16 GO,,,Silver,
https://barbechli.tn/product/54c2306cef7a9f7593e1149479b1938d,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,"Apple MacBook Air 13.6"" M2 (2022) - 8Go/256 Go Lumière stellaire (MLY33FN/A)",4299,4449.0,DT,-3.0,Technopro,,,Apple,M2,8Go,8Go,,"6""",,
https://barbechli.tn/product/55c29b9989fb0788331786989cb8abd2,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,PC PORTABLE HP15-FD0041NK / i5-1334U / 16G 512SSD / Windows 11/ BLUE,1735,1785.0,DT,-3.0,Tunisianet,PC PORTABLE,,,i5,,,,,,Windows 11
https://barbechli.tn/product/176d0ac28e9250186f3f0b66380d4ae9,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,Pc Portable HP 15-fd0093nk / i5-1334U / 24 Go / 512 Go SSD / Gold,1739,1765.0,DT,-1.0,Tunisianet,Pc Portable,HP 15-fd0093nk / i5-1334U /,,i5,24 Go,24 Go,,,Gold,
https://barbechli.tn/product/fe2bff1cd8926d6de4b93503e7db9451,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,Pc Portable HP 15-fd0095nk / i5-1334U / 16 Go / 512 Go SSD / Windows 11 Pro / Silver,1745,,,,Tunisianet,Pc Portable,HP 15-fd0095nk / i5-1334U /,,i5,16 Go,16 Go,,,Silver,Windows 11
https://barbechli.tn/product/2cc6fce89b451b3df18d133aa04feb07,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,Pc Portable HP 15-fd0094nk / i5-1334U / 24 Go / 512 Go SSD / Windows 11 Pro / Bleu,1785,1775.0,DT,,Tunisianet,Pc Portable,HP 15-fd0094nk / i5-1334U /,,i5,24 Go,24 Go,,,Bleu,Windows 11
https://barbechli.tn/product/a2ab0287d1ec1e7b15f63a44e7bbabe9,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,Pc Portable Lenovo IdeaPad Slim 3 15ABR8 / Ryzen 7 7730U / 16 Go / 512 Go SSD / Gris Avec SACOCHE LENOVO Offerte,1769,1799.0,DT,-2.0,Tunisianet,Pc Portable,Lenovo IdeaPad Slim 3 15ABR8 /,R8,R8,16 Go,16 Go,,,Gris,
https://barbechli.tn/product/3895e6aaf830362666a8b181d05a3ffa,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,Pc Portable Dell Vostro 3530 / i5-1334U / 32 Go / 512 Go SSD / Windows 11 Pro / Noir,1819,1769.0,DT,,Tunisianet,Pc Portable,Dell Vostro 3530 / i5-1334U /,,i5,32 Go,32 Go,,,Noir,Windows 11
https://barbechli.tn/product/4d49e0ef85b8c01102a4d0c2b53176f6,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,Pc Portable dynabook SATTELITE PRO L50-J-10D / i5 11é Gén / 8 Go,1813,,,,Tunisianet,Pc Portable,dynabook SATTELITE PRO L50-J-10D / i5 11é Gén /,,i5,8 Go,8 Go,,,,
https://barbechli.tn/product/b833825ef95c424be4e6034661fbc7fd,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,Pc Portable HP 15-fd0097nk / i5-1334U / 32 Go / 512 Go SSD / Noir / Windows 11 Pro,1849,,,,Tunisianet,Pc Portable,HP 15-fd0097nk / i5-1334U /,,i5,32 Go,32 Go,,,Noir,Windows 11
https://barbechli.tn/product/67927ed2a90968009e49d191a9c4b50f,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,Pc Portable ASUS Vivobook 15 X1504VA / U5-120U / 16 Go / 512 Go SSD / Windows 11 / Silver,1959,2109.0,DT,-7.0,Tunisianet,Pc Portable,ASUS Vivobook 15 X1504VA / U5-120U /,,,16 Go,16 Go,,,Silver,Windows 11
https://barbechli.tn/product/f623fc1bf3e9287786ca0d028ea59db0,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,Pc Portable HP 15-fd0046nk / i5-1334U / MX570 2G / 16 Go / 512 Go SSD / Windows 11 / Gold,2025,1954.0,DT,,Tunisianet,Pc Portable,HP 15-fd0046nk / i5-1334U / MX570 2G /,,i5,16 Go,16 Go,,,Gold,Windows 11
